gene_family,rf_rank,importance,signed_importance,direction,effect_size,p_value,n_genomes,n_diazotroph,n_non_diazo,frac_diazotroph,n_from_matrix,n_from_members,n_genera,n_genera_diazo,n_genera_non,organisms,GeneName,ProteinName,EC,GO,target,pident,evalue,importance_across_models
GF_00362,51,0.005006713131737,0.005006713131737,Positive,0.4936753586318988,1.546333037106839e-28,159,100,69,0.591715976331361,159,159.0,46,32,14,Chroococcidiopsis|diazo; Chroococcidiopsis|diazo; Planktothrix|diazo; Planktothrix|non; Arthrospira|non; Limnospira|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Limnospira|non; Leptodesmis|diazo; Limnospira|non; Planktothrix|non; Capilliphycus|diazo; Arthrospira|non; Allocoleopsis|diazo; Trichodesmium|diazo; Microcoleus|non; Phormidium|non; Microcoleus|non; Microcoleus|non; Tolypothrix|diazo; Gloeocapsa|non; Leptothermofonsia|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Nodularia|diazo; Nostoc|diazo; Tolypothrix|diazo; Anabaena|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Fischerella|diazo; Nostocales|diazo; Nostoc|diazo; Nodularia|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Trichormus|diazo; Calothrix|diazo; Anabaena|diazo; Calothrix|diazo; Nostoc|diazo; Anabaena|diazo; Trichormus|diazo; Anabaena|diazo; Calothrix|diazo; Anabaena|diazo; Nostoc|diazo; Dolichospermum|diazo; Anabaena|diazo; Nostoc|diazo; Dolichospermum|diazo; Richelia|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Aliinostoc|diazo; Nostoc|diazo; Fischerella|diazo; Desertifilum|diazo; Okeanomitos|diazo; Tolypothrix|diazo; Anabaena|diazo; Nostoc|diazo; Gloeocapsopsis|non; Nostoc|diazo; Nostoc|diazo; Halotia|diazo; Nostoc|diazo; Anabaena|non; Moorena|non; Moorena|non; Leptolyngbya|non; Leptolyngbya|diazo; Thermocoleostomius|diazo; Altericista|diazo; Synechococcus|non; Leptolyngbya|non; Leptolyngbya|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Oxynema|non; Kovacikia|non; Leptolyngbya|diazo; Nostoc|diazo; Oxynema|non; Geitlerinema|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermostichus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Parathermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Leptothermofonsia|non; Thermoleptolyngbya|diazo; Thermoleptolyngbya|non; Thermoleptolyngbya|diazo; Trichothermofontia|diazo; Rivularia|diazo; Synechococcus|non; Pseudanabaena|non; Pseudanabaena|non; Pseudanabaena|diazo; Pseudanabaena|diazo; Pseudanabaena|non; 'Nostoc|diazo; Chlorogloeopsis|diazo; Dolichospermum|diazo; Calothrix|diazo; Halomicronema|non; Phormidium|diazo; Halomicronema|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo,,,,,,,,0.0070148410488661
GF_00346,52,0.0049874889089395,0.0049874889089395,Positive,0.7183025253840146,7.250364411908222e-43,92,76,16,0.8260869565217391,92,92.0,29,20,9,Oxynema|non; Chroococcidiopsis|diazo; Chroococcidiopsis|diazo; Rivularia|diazo; Trichodesmium|diazo; [Phormidium]|non; Oxynema|non; Nostoc|diazo; Planktothricoides|non; Calothrix|diazo; Calothrix|diazo; Fischerella|diazo; Nostoc|diazo; Halotia|diazo; Trichormus|diazo; Chlorogloeopsis|diazo; Cylindrospermopsis|diazo; Tolypothrix|diazo; Trichormus|diazo; Dolichospermum|diazo; Calothrix|diazo; Nostoc|diazo; Nodularia|diazo; Nostoc|diazo; Anabaena|diazo; Calothrix|diazo; Fischerella|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Richelia|diazo; Anabaena|diazo; Anabaena|diazo; Nostoc|diazo; Anabaena|diazo; 'Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Nostoc|diazo; Nostoc|diazo; Leptolyngbya|diazo; Nostoc|diazo; Leptolyngbya|diazo; Anabaena|diazo; Leptolyngbya|diazo; Nostoc|diazo; Nodularia|diazo; Cylindrospermopsis|diazo; Leptolyngbya|diazo; Leptolyngbya|non; Gloeocapsa|non; Tolypothrix|diazo; Dolichospermum|diazo; Aliinostoc|diazo; Nostoc|diazo; Nostoc|diazo; Leptolyngbya|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Crinalium|non; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Okeanomitos|diazo; Nostocales|diazo; Nostoc|diazo; Calothrix|diazo; Gloeocapsopsis|non; Chlorogloeopsis|diazo; Leptolyngbya|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|non; Nostoc|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Synechococcus|non; Picosynechococcus|non; [Synechococcus]|non; Picosynechococcus|non; Picosynechococcus|non; Picosynechococcus|non; Picosynechococcus|non,,,,,,,,0.0064716692288313
GF_00969,53,0.0049296875602538,0.0049296875602538,Positive,0.5057676098735702,2.9649076933428335e-29,151,89,62,0.5894039735099338,151,151.0,43,29,14,Thermoleptolyngbya|diazo; Halomicronema|non; Thermosynechococcus|non; Halomicronema|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermostichus|non; Thermocoleostomius|diazo; Egbenema|diazo; Leptolyngbya|diazo; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermoleptolyngbya|non; Thermosynechococcus|non; Allocoleopsis|diazo; Thermoleptolyngbya|diazo; Thermosynechococcus|non; Thermosynechococcus|non; [Phormidium]|non; Thermosynechococcus|non; Leptolyngbya|non; Thermosynechococcus|non; Thermosynechococcus|non; Leptolyngbya|diazo; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Kovacikia|non; Thermosynechococcus|non; Thermosynechococcus|non; Leptolyngbya|diazo; Leptodesmis|diazo; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Microcoleus|non; Leptolyngbya|diazo; Microcoleus|non; Microcoleus|non; Phormidium|non; Microcoleus|non; Trichodesmium|diazo; Limnospira|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Limnospira|non; Limnospira|non; Arthrospira|non; Arthrospira|non; Planktothrix|diazo; Capilliphycus|diazo; Planktothrix|non; Planktothrix|non; Thermosynechococcus|non; Thermosynechococcus|non; Gloeocapsa|non; Leptothermofonsia|diazo; Fischerella|diazo; Okeanomitos|diazo; Dolichospermum|diazo; Nostocales|diazo; Calothrix|diazo; Calothrix|diazo; Nostoc|diazo; Geitlerinema|non; Fischerella|diazo; Nostoc|diazo; Aliinostoc|diazo; Calothrix|diazo; Nostoc|diazo; 'Nostoc|diazo; Leptolyngbya|diazo; Halotia|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Dolichospermum|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Cylindrospermopsis|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Leptolyngbya|non; Trichormus|diazo; Leptothermofonsia|non; Calothrix|diazo; Desertifilum|diazo; Nostoc|diazo; Anabaena|diazo; Anabaena|diazo; Tolypothrix|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Chroococcidiopsis|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Richelia|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Anabaena|non; Chlorogloeopsis|diazo; Anabaena|diazo; Rivularia|diazo; Cylindrospermopsis|diazo; Gloeocapsopsis|non; Chroococcidiopsis|diazo; Anabaena|diazo; Nostoc|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Tolypothrix|diazo; Leptolyngbya|diazo; Nostoc|diazo; Nostoc|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Trichormus|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Nostoc|diazo; Nodularia|diazo; Nodularia|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Anabaena|diazo; Parathermosynechococcus|non; Synechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non,,,,,,,,0.0118624165069798
GF_01390,54,0.0048686917993246,0.0048686917993246,Positive,0.6308779119930975,4.501993873311739e-40,122,87,35,0.7131147540983607,122,122.0,45,32,13,Leptodesmis|diazo; Planktothrix|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Phormidium|diazo; Acaryochloris|non; Altericista|diazo; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Leptolyngbya|diazo; Leptolyngbya|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Trichothermofontia|diazo; Oxynema|non; Egbenema|diazo; Thermoleptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Thermoleptolyngbya|diazo; Thermoleptolyngbya|non; Thermocoleostomius|diazo; Capilliphycus|diazo; Limnospira|non; Planktothrix|diazo; Arthrospira|non; Limnospira|non; Limnospira|non; Arthrospira|non; 'Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Chroococcidiopsis|diazo; Nostoc|diazo; Calothrix|diazo; Fischerella|diazo; Fischerella|diazo; Nostoc|diazo; Nostoc|diazo; Trichormus|diazo; Calothrix|diazo; Halotia|diazo; Anabaena|diazo; Calothrix|diazo; Nostoc|diazo; Anabaena|diazo; Dolichospermum|diazo; Trichormus|diazo; Dolichospermum|diazo; Calothrix|diazo; Gloeocapsa|non; Geitlerinema|non; Aliinostoc|diazo; Nostoc|diazo; Anabaena|diazo; Leptothermofonsia|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Crinalium|non; Calothrix|diazo; Chlorogloeopsis|diazo; Richelia|diazo; Cylindrospermopsis|diazo; Anabaena|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|non; Nodularia|diazo; Nostoc|diazo; Nodularia|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Okeanomitos|diazo; Nostoc|diazo; Dolichospermum|diazo; Chroococcidiopsis|diazo; Tolypothrix|diazo; Gloeocapsopsis|non; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Anabaena|diazo; Calothrix|diazo; Nostocales|diazo; Nostoc|diazo; Microcoleus|non; Leptothermofonsia|non; Microcoleus|non; Allocoleopsis|diazo; Phormidium|non; Microcoleus|non; Microcoleus|non; Rivularia|diazo; Oxynema|non; Planktothricoides|non; Kovacikia|non; Desertifilum|diazo; [Phormidium]|non; Moorena|non; Trichodesmium|diazo; Moorena|non,,,,,,,,0.0100358964254239
GF_01448,55,0.0048585441827054,0.0048585441827054,Positive,0.7095921066015665,3.2039540209272954e-40,87,72,15,0.8275862068965517,87,87.0,27,23,4,Microcoleus|non; Microcoleus|non; Phormidium|non; Microcoleus|non; Microcoleus|non; Nodularia|diazo; Nostoc|diazo; Nostoc|diazo; 'Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Tolypothrix|diazo; Nostoc|diazo; Nostoc|diazo; Richelia|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Anabaena|diazo; Nostoc|diazo; Tolypothrix|diazo; Fischerella|diazo; Nodularia|diazo; Fischerella|diazo; Nostoc|diazo; Halotia|diazo; Aliinostoc|diazo; Trichormus|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Trichormus|diazo; Calothrix|diazo; Anabaena|diazo; Calothrix|diazo; Anabaena|diazo; Calothrix|diazo; Nostocales|diazo; Nostoc|diazo; Calothrix|diazo; Calothrix|diazo; Okeanomitos|diazo; Chroococcidiopsis|diazo; Rivularia|diazo; Chroococcidiopsis|diazo; Planktothrix|non; Planktothrix|non; Planktothrix|diazo; Planktothrix|non; Planktothrix|non; Trichodesmium|diazo; Planktothrix|non; Planktothrix|non; Trichothermofontia|diazo; Nostoc|diazo; Nostoc|diazo; [Phormidium]|non; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Planktothricoides|non; Thermoleptolyngbya|diazo; Leptolyngbya|diazo; Thermoleptolyngbya|non; Thermoleptolyngbya|diazo; Anabaena|non; Dolichospermum|diazo,,,,,,,,0.0171749673546875
GF_01819,56,0.0047960433270101,0.0047960433270101,Positive,0.6547169811320755,1.842648375165755e-39,106,80,26,0.7547169811320755,106,106.0,33,24,9,Microcoleus|non; [Phormidium]|non; Limnospira|non; Microcoleus|non; Microcoleus|non; Arthrospira|non; Chroococcidiopsis|diazo; Chroococcidiopsis|diazo; Phormidium|non; Microcoleus|non; Planktothricoides|non; Oxynema|non; Trichodesmium|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Dolichospermum|diazo; Nostoc|diazo; Nodularia|diazo; Nostoc|diazo; Anabaena|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Trichormus|diazo; Nostoc|diazo; Trichormus|diazo; Tolypothrix|diazo; Richelia|diazo; Okeanomitos|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Tolypothrix|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Fischerella|diazo; Anabaena|diazo; Anabaena|diazo; Fischerella|diazo; Nostoc|diazo; Dolichospermum|diazo; Anabaena|diazo; Nostoc|diazo; Tolypothrix|diazo; Dolichospermum|diazo; Nostoc|diazo; Anabaena|diazo; Aliinostoc|diazo; Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Anabaena|non; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Chlorogloeopsis|diazo; Nostocales|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Halotia|diazo; Nostoc|diazo; Nostoc|diazo; Oxynema|non; 'Nostoc|diazo; Limnospira|non; Nodularia|diazo; Planktothrix|non; Desertifilum|diazo; Limnospira|non; Planktothrix|non; Planktothrix|non; Capilliphycus|diazo; Planktothrix|non; Leptolyngbya|diazo; Planktothrix|non; Arthrospira|non; Planktothrix|non; Planktothrix|diazo; Geitlerinema|non; Allocoleopsis|diazo; Moorena|non; Moorena|non; Calothrix|diazo; Calothrix|diazo; Rivularia|diazo; Calothrix|diazo; Leptolyngbya|non,,,,,,,,0.0128763692879429
GF_01375,57,0.0045999950442103,0.0045999950442103,Positive,0.6649196366177499,3.7423452126063827e-41,108,82,26,0.7592592592592593,108,108.0,35,25,10,Kovacikia|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Planktothricoides|non; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Trichormus|diazo; Planktothrix|non; Crinalium|non; Nostoc|diazo; Planktothrix|non; Nostoc|diazo; Nostoc|diazo; Richelia|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostocales|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Arthrospira|non; Rivularia|diazo; Aliinostoc|diazo; Limnospira|non; Cylindrospermopsis|diazo; Calothrix|diazo; Limnospira|non; Arthrospira|non; Planktothrix|non; Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nodularia|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Planktothrix|non; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Planktothrix|non; Nostoc|diazo; Nostoc|diazo; Limnospira|non; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nodularia|diazo; Trichormus|diazo; Calothrix|diazo; Nostoc|diazo; Anabaena|diazo; Anabaena|diazo; Calothrix|diazo; Nostoc|diazo; Phormidium|diazo; Moorena|non; Trichothermofontia|diazo; Moorena|non; Leptolyngbya|diazo; Allocoleopsis|diazo; Leptolyngbya|diazo; Thermoleptolyngbya|diazo; Desertifilum|diazo; Thermoleptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|non; Thermoleptolyngbya|non; Anabaena|non; Anabaena|diazo; Fischerella|diazo; Anabaena|diazo; Dolichospermum|diazo; Leptodesmis|diazo; Tolypothrix|diazo; Fischerella|diazo; Dolichospermum|diazo; Anabaena|diazo; 'Nostoc|diazo; Tolypothrix|diazo; Chlorogloeopsis|diazo; Tolypothrix|diazo; Anabaena|diazo; Dolichospermum|diazo; Chlorogloeopsis|diazo; Calothrix|diazo; Geitlerinema|non; Gloeocapsopsis|non; Okeanomitos|diazo; Gloeocapsa|non; Planktothrix|diazo; Planktothrix|non; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Leptothermofonsia|diazo,,,,,,,,0.0104620370096114
GF_00887,58,0.0044380756472606,0.0044380756472606,Positive,0.7729468599033816,4.9809268617520337e-45,81,72,9,0.8888888888888888,81,81.0,26,21,5,Euhalothece|diazo; Dactylococcopsis|non; Halothece|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Rivularia|diazo; Calothrix|diazo; Richelia|diazo; Nostocales|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Fischerella|diazo; Tolypothrix|diazo; Nostoc|diazo; Anabaena|non; Aliinostoc|diazo; Calothrix|diazo; Calothrix|diazo; Nostoc|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Fischerella|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Trichormus|diazo; Nostoc|diazo; Halotia|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Trichormus|diazo; Nostoc|diazo; Anabaena|diazo; Anabaena|diazo; Anabaena|diazo; Allocoleopsis|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Okeanomitos|diazo; Nodularia|diazo; Nodularia|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Dolichospermum|diazo; Tolypothrix|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; 'Nostoc|diazo; Calothrix|diazo; Calothrix|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Crinalium|non; Stanieria|non; Geitlerinema|non; Stanieria|non; Pleurocapsa|diazo; Pleurocapsa|non; Chondrocystis|non; Leptolyngbya|non,,,,,,,,0.0200407295278024
GF_00655,59,0.0044038462988201,0.0044038462988201,Positive,0.5333918513642016,5.37489282568746e-32,147,90,57,0.6122448979591837,147,147.0,45,30,15,Nostocales|diazo; Nostoc|diazo; Gloeocapsa|non; Leptolyngbya|diazo; Chroococcidiopsis|diazo; Nostoc|diazo; Leptolyngbya|diazo; Leptolyngbya|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptodesmis|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Leptolyngbya|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Anabaena|diazo; Calothrix|diazo; Microcystis|non; Nostoc|diazo; Nostoc|diazo; Aliinostoc|diazo; Nostoc|diazo; Nostoc|diazo; Trichormus|diazo; Nostoc|diazo; Thermocoleostomius|diazo; Nostoc|diazo; Anabaena|diazo; Thermoleptolyngbya|diazo; Nostoc|diazo; Nodularia|diazo; Cylindrospermopsis|diazo; Halotia|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Microcystis|non; Microcystis|non; Cylindrospermopsis|diazo; Nostoc|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Nodularia|diazo; Nostoc|diazo; Nostoc|diazo; Chroococcidiopsis|diazo; Microcystis|non; Capilliphycus|diazo; Microcystis|non; Thermoleptolyngbya|diazo; Nostoc|diazo; Dolichospermum|diazo; Oxynema|non; Kovacikia|non; Trichormus|diazo; Calothrix|diazo; Microcystis|non; Anabaena|diazo; Nostoc|diazo; Fischerella|diazo; Nostoc|diazo; Anabaena|diazo; Microcystis|non; Microcystis|non; Cylindrospermopsis|diazo; Nostoc|diazo; Anabaena|diazo; Thermoleptolyngbya|non; Cylindrospermopsis|diazo; 'Nostoc|diazo; Anabaena|non; Chlorogloeopsis|diazo; Leptothermofonsia|non; Microcystis|non; Calothrix|diazo; Leptothermofonsia|diazo; Microcystis|non; Stanieria|non; Gloeothece|diazo; Gloeothece|diazo; Pleurocapsa|non; Stanieria|non; Chondrocystis|non; Desertifilum|diazo; Allocoleopsis|diazo; Trichothermofontia|diazo; Tolypothrix|diazo; Fischerella|diazo; Tolypothrix|diazo; Nostoc|diazo; Geitlerinema|non; Crinalium|non; Tolypothrix|diazo; Calothrix|diazo; Richelia|diazo; Arthrospira|non; Limnospira|non; Arthrospira|non; Limnospira|non; Limnospira|non; Planktothrix|non; Planktothrix|diazo; Planktothrix|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Synechococcus|non; Gloeocapsopsis|non; Calothrix|diazo; Okeanomitos|diazo; Dolichospermum|diazo; Calothrix|diazo; Calothrix|diazo; Microcystis|non; Synechococcus|diazo; Trichodesmium|diazo; Nostoc|diazo; Microcoleus|non; Microcoleus|non; Moorena|non; Phormidium|non; Microcoleus|non; Moorena|non; Microcystis|non; Microcystis|non; Microcystis|non,,,,,,,,0.0123053437293445
GF_01844,60,0.0043286171750814,0.0043286171750814,Positive,0.6433006535947712,3.2917385560919305e-41,120,87,33,0.725,120,120.0,42,29,13,Chlorogloeopsis|diazo; Nostoc|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Okeanomitos|diazo; Dolichospermum|diazo; Dolichospermum|diazo; Microcoleus|non; Nostoc|diazo; Cylindrospermopsis|diazo; 'Nostoc|diazo; Leptolyngbya|diazo; Richelia|diazo; Tolypothrix|diazo; Leptolyngbya|non; Fischerella|diazo; Nostoc|diazo; Nostoc|diazo; Trichormus|diazo; Leptodesmis|diazo; Cylindrospermopsis|diazo; Leptolyngbya|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Chroococcidiopsis|diazo; Fischerella|diazo; Cylindrospermopsis|diazo; Calothrix|diazo; Anabaena|diazo; Nostoc|diazo; Leptolyngbya|diazo; Tolypothrix|diazo; Calothrix|diazo; Oxynema|non; Nostoc|diazo; Nostoc|diazo; Oxynema|non; Anabaena|diazo; Planktothricoides|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|non; Nostoc|diazo; Calothrix|diazo; Calothrix|diazo; Trichormus|diazo; Anabaena|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Anabaena|diazo; Calothrix|diazo; Kovacikia|non; Leptolyngbya|diazo; Anabaena|diazo; Phormidium|non; Leptolyngbya|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Leptothermofonsia|diazo; Tolypothrix|diazo; Calothrix|diazo; Nostocales|diazo; Nostoc|diazo; Anabaena|diazo; Halotia|diazo; Aliinostoc|diazo; Rivularia|diazo; Nostoc|diazo; Microcoleus|non; Leptolyngbya|diazo; Leptothermofonsia|non; Chlorogloeopsis|diazo; Nostoc|diazo; Gloeocapsa|non; Nostoc|diazo; Geitlerinema|non; Nostoc|diazo; Leptolyngbya|diazo; Microcoleus|non; Gloeocapsopsis|non; Nostoc|diazo; Nostoc|diazo; Egbenema|diazo; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Altericista|diazo; Acaryochloris|non; Capilliphycus|diazo; Limnospira|non; Planktothrix|non; Planktothrix|non; Limnospira|non; Planktothrix|non; Planktothrix|non; Arthrospira|non; Limnospira|non; Planktothrix|non; Planktothrix|non; Planktothrix|diazo; Arthrospira|non; Thermocoleostomius|diazo; Moorena|non; Crinalium|non; Allocoleopsis|diazo; Moorena|non; Trichothermofontia|diazo; Nodularia|diazo; Nodularia|diazo; Thermoleptolyngbya|non; Leptolyngbya|diazo; Thermoleptolyngbya|diazo; Thermoleptolyngbya|diazo,,,,,,,,0.0140699224540098
