gene_family,total_genomes,diazotroph_count,diazotroph_pct,is_pure
GF_01476,61,7,0.11475409836065574,False
GF_01477,204,95,0.46568627450980393,False
GF_01478,40,1,0.025,True
GF_01479,263,109,0.4144486692015209,False
GF_01480,41,35,0.8536585365853658,False
GF_01481,42,5,0.11904761904761904,False
GF_01482,47,45,0.9574468085106383,True
GF_01483,64,63,0.984375,True
GF_01484,42,41,0.9761904761904762,True
GF_01485,64,61,0.953125,True
GF_01486,48,47,0.9791666666666666,True
GF_01487,140,90,0.6428571428571429,False
GF_01488,44,42,0.9545454545454546,True
GF_01489,72,67,0.9305555555555556,True
GF_01490,44,43,0.9772727272727273,True
GF_01491,69,68,0.9855072463768116,True
GF_01492,84,78,0.9285714285714286,True
GF_01493,45,45,1.0,True
GF_01494,72,68,0.9444444444444444,True
GF_01495,47,45,0.9574468085106383,True
GF_01496,66,65,0.9848484848484849,True
GF_01497,76,70,0.9210526315789473,True
GF_01498,52,52,1.0,True
GF_01499,43,43,1.0,True
GF_01500,64,63,0.984375,True
GF_01501,53,52,0.9811320754716981,True
GF_01502,241,103,0.42738589211618255,False
GF_01503,50,50,1.0,True
GF_01504,48,43,0.8958333333333334,False
GF_01505,41,41,1.0,True
GF_01506,50,49,0.98,True
GF_01507,57,56,0.9824561403508771,True
GF_01508,53,52,0.9811320754716981,True
GF_01509,58,57,0.9827586206896551,True
GF_01510,70,67,0.9571428571428572,True
GF_01511,50,50,1.0,True
GF_01512,83,24,0.2891566265060241,False
GF_01513,59,58,0.9830508474576272,True
GF_01514,62,55,0.8870967741935484,False
GF_01515,62,61,0.9838709677419355,True
GF_01516,65,62,0.9538461538461539,True
GF_01517,50,50,1.0,True
GF_01518,58,55,0.9482758620689655,True
GF_01519,53,52,0.9811320754716981,True
GF_01520,57,56,0.9824561403508771,True
GF_01521,41,40,0.975609756097561,True
GF_01522,57,56,0.9824561403508771,True
GF_01523,59,58,0.9830508474576272,True
GF_01524,50,50,1.0,True
GF_01525,56,54,0.9642857142857143,True
GF_01526,54,53,0.9814814814814815,True
GF_01527,261,107,0.4099616858237548,False
GF_01528,55,54,0.9818181818181818,True
GF_01529,72,69,0.9583333333333334,True
GF_01530,40,40,1.0,True
GF_01531,47,46,0.9787234042553191,True
GF_01532,40,40,1.0,True
GF_01533,48,3,0.0625,True
GF_01534,53,10,0.18867924528301888,False
GF_01535,86,77,0.8953488372093024,False
GF_01536,116,78,0.6724137931034483,False
GF_01537,56,50,0.8928571428571429,False
GF_01538,77,15,0.19480519480519481,False
GF_01539,44,10,0.22727272727272727,False
GF_01540,177,91,0.5141242937853108,False
GF_01541,244,106,0.4344262295081967,False
GF_01542,221,99,0.4479638009049774,False
GF_01543,83,74,0.891566265060241,False
GF_01544,84,15,0.17857142857142858,False
GF_01545,64,60,0.9375,True
GF_01546,46,43,0.9347826086956522,True
GF_01547,59,17,0.288135593220339,False
GF_01548,48,44,0.9166666666666666,True
GF_01549,209,107,0.5119617224880383,False
GF_01550,87,78,0.896551724137931,False
GF_01551,52,51,0.9807692307692307,True
GF_01552,252,104,0.4126984126984127,False
GF_01553,141,28,0.19858156028368795,False
GF_01554,41,0,0.0,True
GF_01555,140,0,0.0,True
GF_01556,122,0,0.0,True
GF_01557,125,0,0.0,True
GF_01558,67,0,0.0,True
GF_01559,49,0,0.0,True
GF_01560,153,0,0.0,True
GF_01561,143,0,0.0,True
GF_01562,145,0,0.0,True
GF_01563,153,0,0.0,True
GF_01564,65,0,0.0,True
GF_01565,62,0,0.0,True
GF_01566,153,0,0.0,True
GF_01567,42,0,0.0,True
GF_01568,52,0,0.0,True
GF_01569,153,0,0.0,True
GF_01570,153,0,0.0,True
GF_01571,46,0,0.0,True
GF_01572,53,0,0.0,True
GF_01573,153,0,0.0,True
GF_01574,41,0,0.0,True
GF_01575,110,0,0.0,True
GF_01576,153,0,0.0,True
GF_01577,125,0,0.0,True
GF_01578,152,0,0.0,True
GF_01579,425,112,0.2635294117647059,False
GF_01580,184,99,0.5380434782608695,False
GF_01581,50,50,1.0,True
GF_01582,40,40,1.0,True
GF_01583,142,82,0.5774647887323944,False
GF_01584,58,34,0.5862068965517241,False
GF_01585,62,61,0.9838709677419355,True
GF_01586,43,43,1.0,True
GF_01587,42,40,0.9523809523809523,True
GF_01588,40,38,0.95,True
GF_01589,53,52,0.9811320754716981,True
GF_01590,55,54,0.9818181818181818,True
GF_01591,117,83,0.7094017094017094,False
GF_01592,73,15,0.2054794520547945,False
GF_01593,42,42,1.0,True
GF_01594,42,42,1.0,True
GF_01595,47,47,1.0,True
GF_01596,62,60,0.967741935483871,True
GF_01597,47,47,1.0,True
GF_01598,72,67,0.9305555555555556,True
GF_01599,41,41,1.0,True
GF_01600,61,59,0.9672131147540983,True
GF_01601,41,41,1.0,True
GF_01602,60,59,0.9833333333333333,True
GF_01603,51,50,0.9803921568627451,True
GF_01604,42,42,1.0,True
GF_01605,52,52,1.0,True
GF_01606,63,62,0.9841269841269841,True
GF_01607,48,47,0.9791666666666666,True
GF_01608,46,46,1.0,True
GF_01609,46,44,0.9565217391304348,True
GF_01610,73,70,0.958904109589041,True
GF_01611,46,46,1.0,True
GF_01612,63,62,0.9841269841269841,True
GF_01613,56,55,0.9821428571428571,True
GF_01614,41,41,1.0,True
GF_01615,43,43,1.0,True
GF_01616,59,50,0.847457627118644,False
GF_01617,75,62,0.8266666666666667,False
GF_01618,121,26,0.21487603305785125,False
GF_01619,42,18,0.42857142857142855,False
GF_01620,54,39,0.7222222222222222,False
GF_01621,264,110,0.4166666666666667,False
GF_01622,65,4,0.06153846153846154,True
GF_01623,247,97,0.39271255060728744,False
GF_01624,52,0,0.0,True
GF_01625,59,7,0.11864406779661017,False
GF_01626,301,75,0.24916943521594684,False
GF_01627,54,13,0.24074074074074073,False
GF_01628,46,8,0.17391304347826086,False
GF_01629,94,52,0.5531914893617021,False
GF_01630,60,6,0.1,False
GF_01631,65,62,0.9538461538461539,True
GF_01632,66,64,0.9696969696969697,True
GF_01633,66,60,0.9090909090909091,True
GF_01634,80,70,0.875,False
GF_01635,80,71,0.8875,False
GF_01636,267,69,0.25842696629213485,False
GF_01637,95,80,0.8421052631578947,False
GF_01638,111,73,0.6576576576576577,False
GF_01639,55,49,0.8909090909090909,False
GF_01640,75,70,0.9333333333333333,True
GF_01641,126,74,0.5873015873015873,False
GF_01642,73,69,0.9452054794520548,True
GF_01643,81,73,0.9012345679012346,True
GF_01644,57,53,0.9298245614035088,True
GF_01645,70,64,0.9142857142857143,True
GF_01646,65,62,0.9538461538461539,True
GF_01647,70,66,0.9428571428571428,True
GF_01648,144,53,0.3680555555555556,False
GF_01649,60,57,0.95,True
GF_01650,50,50,1.0,True
GF_01651,44,44,1.0,True
GF_01652,73,72,0.9863013698630136,True
GF_01653,63,62,0.9841269841269841,True
GF_01654,40,38,0.95,True
GF_01655,66,65,0.9848484848484849,True
GF_01656,46,46,1.0,True
GF_01657,70,69,0.9857142857142858,True
GF_01658,75,72,0.96,True
GF_01659,49,44,0.8979591836734694,False
GF_01660,42,42,1.0,True
GF_01661,56,42,0.75,False
GF_01662,44,44,1.0,True
GF_01663,68,67,0.9852941176470589,True
GF_01664,52,51,0.9807692307692307,True
GF_01665,58,57,0.9827586206896551,True
GF_01666,68,67,0.9852941176470589,True
GF_01667,72,69,0.9583333333333334,True
GF_01668,45,45,1.0,True
GF_01669,68,67,0.9852941176470589,True
GF_01670,70,67,0.9571428571428572,True
GF_01671,55,55,1.0,True
GF_01672,76,68,0.8947368421052632,False
GF_01673,109,63,0.5779816513761468,False
GF_01674,114,74,0.6491228070175439,False
GF_01675,62,51,0.8225806451612904,False
GF_01676,89,51,0.5730337078651685,False
GF_01677,295,99,0.33559322033898303,False
GF_01678,77,18,0.23376623376623376,False
GF_01679,127,92,0.7244094488188977,False
GF_01680,52,21,0.40384615384615385,False
GF_01681,40,30,0.75,False
GF_01682,74,69,0.9324324324324325,True
GF_01683,107,68,0.6355140186915887,False
GF_01684,87,60,0.6896551724137931,False
GF_01685,60,21,0.35,False
GF_01686,40,39,0.975,True
GF_01687,79,74,0.9367088607594937,True
GF_01688,58,46,0.7931034482758621,False
GF_01689,104,28,0.2692307692307692,False
GF_01690,161,87,0.5403726708074534,False
GF_01691,61,10,0.16393442622950818,False
GF_01692,47,29,0.6170212765957447,False
GF_01693,174,86,0.4942528735632184,False
GF_01694,80,0,0.0,True
GF_01695,153,0,0.0,True
GF_01696,100,0,0.0,True
GF_01697,153,0,0.0,True
GF_01698,41,0,0.0,True
GF_01699,85,0,0.0,True
GF_01700,109,0,0.0,True
GF_01701,40,0,0.0,True
GF_01702,55,0,0.0,True
GF_01703,54,0,0.0,True
GF_01704,42,0,0.0,True
GF_01705,84,0,0.0,True
GF_01706,153,0,0.0,True
GF_01707,128,0,0.0,True
GF_01708,98,0,0.0,True
GF_01709,43,0,0.0,True
GF_01710,56,0,0.0,True
GF_01711,72,0,0.0,True
GF_01712,70,0,0.0,True
GF_01713,45,0,0.0,True
GF_01714,71,0,0.0,True
GF_01715,57,0,0.0,True
GF_01716,108,0,0.0,True
GF_01717,125,0,0.0,True
GF_01718,76,0,0.0,True
GF_01719,51,0,0.0,True
GF_01720,54,0,0.0,True
GF_01721,53,0,0.0,True
GF_01722,101,0,0.0,True
GF_01723,72,0,0.0,True
GF_01724,93,0,0.0,True
GF_01725,137,0,0.0,True
GF_01726,50,0,0.0,True
GF_01727,153,0,0.0,True
GF_01728,53,0,0.0,True
GF_01729,82,0,0.0,True
GF_01730,53,0,0.0,True
GF_01731,73,0,0.0,True
GF_01732,76,14,0.18421052631578946,False
GF_01733,81,14,0.1728395061728395,False
GF_01734,81,14,0.1728395061728395,False
GF_01735,86,18,0.20930232558139536,False
GF_01736,84,17,0.20238095238095238,False
GF_01737,49,5,0.10204081632653061,False
GF_01738,43,1,0.023255813953488372,True
GF_01739,168,0,0.0,True
GF_01740,50,45,0.9,True
GF_01741,53,15,0.2830188679245283,False
GF_01742,100,75,0.75,False
GF_01743,57,56,0.9824561403508771,True
GF_01744,59,58,0.9830508474576272,True
GF_01745,100,76,0.76,False
GF_01746,40,39,0.975,True
GF_01747,67,66,0.9850746268656716,True
GF_01748,60,59,0.9833333333333333,True
GF_01749,68,67,0.9852941176470589,True
GF_01750,57,56,0.9824561403508771,True
GF_01751,66,65,0.9848484848484849,True
GF_01752,70,67,0.9571428571428572,True
GF_01753,50,50,1.0,True
GF_01754,45,45,1.0,True
GF_01755,48,47,0.9791666666666666,True
GF_01756,55,54,0.9818181818181818,True
GF_01757,42,42,1.0,True
GF_01758,61,60,0.9836065573770492,True
GF_01759,47,46,0.9787234042553191,True
GF_01760,46,46,1.0,True
GF_01761,46,46,1.0,True
GF_01762,65,62,0.9538461538461539,True
GF_01763,217,101,0.46543778801843316,False
GF_01764,76,70,0.9210526315789473,True
GF_01765,48,48,1.0,True
GF_01766,40,40,1.0,True
GF_01767,63,60,0.9523809523809523,True
GF_01768,45,45,1.0,True
GF_01769,61,60,0.9836065573770492,True
GF_01770,64,58,0.90625,True
GF_01771,64,63,0.984375,True
GF_01772,48,47,0.9791666666666666,True
GF_01773,40,40,1.0,True
GF_01774,41,40,0.975609756097561,True
GF_01775,52,51,0.9807692307692307,True
GF_01776,57,56,0.9824561403508771,True
GF_01777,43,42,0.9767441860465116,True
GF_01778,66,65,0.9848484848484849,True
GF_01779,53,52,0.9811320754716981,True
GF_01780,49,48,0.9795918367346939,True
GF_01781,49,48,0.9795918367346939,True
GF_01782,61,58,0.9508196721311475,True
GF_01783,405,100,0.24691358024691357,False
GF_01784,43,0,0.0,True
GF_01785,41,0,0.0,True
GF_01786,97,0,0.0,True
GF_01787,134,0,0.0,True
GF_01788,54,0,0.0,True
GF_01789,53,0,0.0,True
GF_01790,79,0,0.0,True
GF_01791,100,0,0.0,True
GF_01792,102,0,0.0,True
GF_01793,134,0,0.0,True
GF_01794,58,0,0.0,True
GF_01795,153,0,0.0,True
GF_01796,45,2,0.044444444444444446,True
GF_01797,48,3,0.0625,True
GF_01798,47,4,0.0851063829787234,True
GF_01799,421,112,0.2660332541567696,False
GF_01800,44,1,0.022727272727272728,True
GF_01801,56,6,0.10714285714285714,False
GF_01802,43,27,0.627906976744186,False
GF_01803,54,9,0.16666666666666666,False
GF_01804,44,1,0.022727272727272728,True
GF_01805,57,14,0.24561403508771928,False
GF_01806,56,18,0.32142857142857145,False
GF_01807,93,73,0.7849462365591398,False
GF_01808,70,14,0.2,False
GF_01809,152,86,0.5657894736842105,False
GF_01810,91,58,0.6373626373626373,False
GF_01811,145,89,0.6137931034482759,False
GF_01812,94,80,0.851063829787234,False
GF_01813,144,86,0.5972222222222222,False
GF_01814,46,7,0.15217391304347827,False
GF_01815,56,10,0.17857142857142858,False
GF_01816,175,85,0.4857142857142857,False
GF_01817,75,69,0.92,True
GF_01818,72,21,0.2916666666666667,False
GF_01819,106,80,0.7547169811320755,False
GF_01820,61,60,0.9836065573770492,True
GF_01821,47,47,1.0,True
GF_01822,53,42,0.7924528301886793,False
GF_01823,69,60,0.8695652173913043,False
GF_01824,67,63,0.9402985074626866,True
GF_01825,45,43,0.9555555555555556,True
GF_01826,48,48,1.0,True
GF_01827,68,67,0.9852941176470589,True
GF_01828,69,66,0.9565217391304348,True
GF_01829,68,67,0.9852941176470589,True
GF_01830,68,65,0.9558823529411765,True
GF_01831,49,49,1.0,True
GF_01832,42,41,0.9761904761904762,True
GF_01833,42,41,0.9761904761904762,True
GF_01834,121,91,0.7520661157024794,False
GF_01835,69,67,0.9710144927536232,True
GF_01836,123,69,0.5609756097560976,False
GF_01837,83,43,0.5180722891566265,False
GF_01838,62,60,0.967741935483871,True
GF_01839,55,55,1.0,True
GF_01840,89,26,0.29213483146067415,False
GF_01841,129,86,0.6666666666666666,False
GF_01842,78,69,0.8846153846153846,False
GF_01843,49,49,1.0,True
GF_01844,120,87,0.725,False
GF_01845,69,67,0.9710144927536232,True
GF_01846,48,48,1.0,True
GF_01847,63,61,0.9682539682539683,True
GF_01848,52,52,1.0,True
GF_01849,45,45,1.0,True
GF_01850,67,62,0.9253731343283582,True
GF_01851,49,49,1.0,True
GF_01852,57,56,0.9824561403508771,True
GF_01853,52,51,0.9807692307692307,True
GF_01854,43,43,1.0,True
GF_01855,54,53,0.9814814814814815,True
GF_01856,157,95,0.6050955414012739,False
GF_01857,40,37,0.925,True
GF_01858,68,67,0.9852941176470589,True
GF_01859,52,52,1.0,True
GF_01860,133,88,0.6616541353383458,False
GF_01861,55,53,0.9636363636363636,True
GF_01862,70,67,0.9571428571428572,True
GF_01863,57,56,0.9824561403508771,True
GF_01864,46,46,1.0,True
GF_01865,45,44,0.9777777777777777,True
GF_01866,68,57,0.8382352941176471,False
GF_01867,41,40,0.975609756097561,True
GF_01868,74,69,0.9324324324324325,True
GF_01869,68,67,0.9852941176470589,True
GF_01870,421,108,0.25653206650831356,False
GF_01871,42,42,1.0,True
GF_01872,96,66,0.6875,False
GF_01873,42,42,1.0,True
GF_01874,53,48,0.9056603773584906,True
GF_01875,49,47,0.9591836734693877,True
GF_01876,49,48,0.9795918367346939,True
GF_01877,41,41,1.0,True
GF_01878,63,60,0.9523809523809523,True
GF_01879,60,57,0.95,True
GF_01880,46,46,1.0,True
GF_01881,53,52,0.9811320754716981,True
GF_01882,71,70,0.9859154929577465,True
GF_01883,57,55,0.9649122807017544,True
GF_01884,40,40,1.0,True
GF_01885,60,49,0.8166666666666667,False
GF_01886,43,42,0.9767441860465116,True
GF_01887,40,40,1.0,True
GF_01888,67,64,0.9552238805970149,True
GF_01889,69,66,0.9565217391304348,True
GF_01890,46,46,1.0,True
GF_01891,66,65,0.9848484848484849,True
GF_01892,45,44,0.9777777777777777,True
GF_01893,41,41,1.0,True
GF_01894,57,56,0.9824561403508771,True
GF_01895,42,42,1.0,True
GF_01896,40,1,0.025,True
GF_01897,83,51,0.6144578313253012,False
GF_01898,116,58,0.5,False
GF_01899,426,112,0.26291079812206575,False
GF_01900,339,105,0.30973451327433627,False
GF_01901,49,9,0.1836734693877551,False
GF_01902,90,33,0.36666666666666664,False
GF_01903,43,3,0.06976744186046512,True
GF_01904,274,108,0.39416058394160586,False
GF_01905,43,42,0.9767441860465116,True
GF_01906,58,57,0.9827586206896551,True
GF_01907,60,59,0.9833333333333333,True
GF_01908,52,51,0.9807692307692307,True
GF_01909,52,51,0.9807692307692307,True
GF_01910,57,56,0.9824561403508771,True
GF_01911,50,50,1.0,True
GF_01912,45,44,0.9777777777777777,True
GF_01913,43,43,1.0,True
GF_01914,68,67,0.9852941176470589,True
GF_01915,60,59,0.9833333333333333,True
GF_01916,44,43,0.9772727272727273,True
GF_01917,60,59,0.9833333333333333,True
GF_01918,68,65,0.9558823529411765,True
GF_01919,64,52,0.8125,False
GF_01920,46,46,1.0,True
GF_01921,57,44,0.7719298245614035,False
GF_01922,69,68,0.9855072463768116,True
GF_01923,42,5,0.11904761904761904,False
GF_01924,46,46,1.0,True
GF_01925,69,13,0.18840579710144928,False
GF_01926,247,100,0.4048582995951417,False
GF_01927,78,25,0.32051282051282054,False
GF_01928,129,27,0.20930232558139536,False
GF_01929,83,14,0.1686746987951807,False
GF_01930,148,84,0.5675675675675675,False
GF_01931,46,0,0.0,True
GF_01932,48,0,0.0,True
GF_01933,79,0,0.0,True
GF_01934,58,0,0.0,True
GF_01935,108,0,0.0,True
GF_01936,153,0,0.0,True
GF_01937,41,0,0.0,True
GF_01938,53,0,0.0,True
GF_01939,51,0,0.0,True
GF_01940,109,0,0.0,True
GF_01941,63,0,0.0,True
GF_01942,53,0,0.0,True
GF_01943,96,0,0.0,True
GF_01944,167,0,0.0,True
GF_01945,426,112,0.26291079812206575,False
GF_01946,154,1,0.006493506493506494,True
GF_01947,45,0,0.0,True
GF_01948,55,0,0.0,True
GF_01949,55,0,0.0,True
GF_01950,68,0,0.0,True
GF_01951,153,0,0.0,True
GF_01952,50,0,0.0,True
GF_01953,124,0,0.0,True
GF_01954,41,0,0.0,True
GF_01955,69,0,0.0,True
GF_01956,71,0,0.0,True
GF_01957,136,0,0.0,True
GF_01958,73,0,0.0,True
GF_01959,46,0,0.0,True
GF_01960,146,0,0.0,True
GF_01961,45,0,0.0,True
GF_01962,96,0,0.0,True
GF_01963,70,0,0.0,True
GF_01964,54,0,0.0,True
GF_01965,82,0,0.0,True
GF_01966,50,0,0.0,True
GF_01967,44,0,0.0,True
GF_01968,75,0,0.0,True
GF_01969,69,0,0.0,True
GF_01970,52,0,0.0,True
GF_01971,93,0,0.0,True
GF_01972,48,0,0.0,True
GF_01973,68,0,0.0,True
GF_01974,71,0,0.0,True
GF_01975,49,0,0.0,True
GF_01976,75,0,0.0,True
GF_01977,153,0,0.0,True
GF_01978,91,0,0.0,True
GF_01979,72,0,0.0,True
GF_01980,107,0,0.0,True
GF_01981,61,0,0.0,True
GF_01982,83,0,0.0,True
GF_01983,45,0,0.0,True
GF_01984,108,0,0.0,True
GF_01985,81,0,0.0,True
GF_01986,46,0,0.0,True
GF_01987,42,0,0.0,True
GF_01988,105,0,0.0,True
GF_01989,44,0,0.0,True
GF_01990,50,0,0.0,True
GF_01991,42,0,0.0,True
GF_01992,72,0,0.0,True
GF_01993,65,0,0.0,True
GF_01994,49,0,0.0,True
GF_01995,41,0,0.0,True
GF_01996,50,0,0.0,True
GF_01997,55,0,0.0,True
GF_01998,126,0,0.0,True
GF_01999,125,0,0.0,True
GF_02000,66,0,0.0,True
GF_02001,153,0,0.0,True
GF_02002,143,0,0.0,True
GF_02003,71,0,0.0,True
GF_02004,95,0,0.0,True
GF_02005,105,0,0.0,True
GF_02006,43,0,0.0,True
GF_02007,43,0,0.0,True
GF_02008,97,0,0.0,True
GF_02009,48,0,0.0,True
GF_02010,124,0,0.0,True
GF_02011,149,0,0.0,True
GF_02012,153,0,0.0,True
GF_02013,50,0,0.0,True
GF_02014,129,0,0.0,True
GF_02015,49,0,0.0,True
GF_02016,91,0,0.0,True
GF_02017,60,0,0.0,True
GF_02018,93,0,0.0,True
GF_02019,115,0,0.0,True
GF_02020,129,0,0.0,True
GF_02021,47,0,0.0,True
GF_02022,153,0,0.0,True
GF_02023,153,0,0.0,True
GF_02024,43,0,0.0,True
GF_02025,73,0,0.0,True
GF_02026,89,0,0.0,True
GF_02027,153,0,0.0,True
GF_02028,53,0,0.0,True
GF_02029,47,0,0.0,True
GF_02030,45,0,0.0,True
GF_02031,125,0,0.0,True
GF_02032,67,0,0.0,True
GF_02033,40,0,0.0,True
GF_02034,41,0,0.0,True
GF_02035,74,0,0.0,True
GF_02036,47,0,0.0,True
GF_02037,107,0,0.0,True
GF_02038,125,0,0.0,True
GF_02039,69,0,0.0,True
GF_02040,52,0,0.0,True
GF_02041,214,29,0.13551401869158877,False
GF_02042,53,0,0.0,True
GF_02043,50,0,0.0,True
GF_02044,61,0,0.0,True
GF_02045,98,0,0.0,True
GF_02046,63,0,0.0,True
GF_02047,58,0,0.0,True
GF_02048,70,0,0.0,True
GF_02049,44,0,0.0,True
GF_02050,49,0,0.0,True
GF_02051,43,0,0.0,True
GF_02052,42,0,0.0,True
GF_02053,58,0,0.0,True
GF_02054,42,0,0.0,True
GF_02055,98,0,0.0,True
GF_02056,67,0,0.0,True
GF_02057,51,0,0.0,True
GF_02058,87,0,0.0,True
GF_02059,51,45,0.8823529411764706,False
GF_02060,45,25,0.5555555555555556,False
GF_02061,63,0,0.0,True
GF_02062,46,0,0.0,True
GF_02063,53,0,0.0,True
GF_02064,42,0,0.0,True
GF_02065,102,0,0.0,True
GF_02066,85,0,0.0,True
GF_02067,153,0,0.0,True
GF_02068,67,0,0.0,True
GF_02069,110,76,0.6909090909090909,False
GF_02070,147,34,0.23129251700680273,False
GF_02071,107,88,0.822429906542056,False
GF_02072,41,12,0.2926829268292683,False
GF_02073,52,4,0.07692307692307693,True
GF_02074,54,47,0.8703703703703703,False
GF_02075,225,96,0.4266666666666667,False
GF_02076,60,8,0.13333333333333333,False
GF_02077,53,53,1.0,True
GF_02078,47,46,0.9787234042553191,True
GF_02079,46,46,1.0,True
GF_02080,44,44,1.0,True
GF_02081,74,67,0.9054054054054054,True
GF_02082,54,54,1.0,True
GF_02083,47,46,0.9787234042553191,True
GF_02084,51,11,0.21568627450980393,False
GF_02085,53,10,0.18867924528301888,False
GF_02086,41,4,0.0975609756097561,True
GF_02087,63,58,0.9206349206349206,True
GF_02088,43,6,0.13953488372093023,False
GF_02089,228,98,0.4298245614035088,False
GF_02090,72,68,0.9444444444444444,True
GF_02091,117,84,0.717948717948718,False
GF_02092,92,27,0.29347826086956524,False
GF_02093,111,86,0.7747747747747747,False
GF_02094,65,26,0.4,False
GF_02095,57,56,0.9824561403508771,True
GF_02096,42,41,0.9761904761904762,True
GF_02097,57,56,0.9824561403508771,True
GF_02098,59,58,0.9830508474576272,True
GF_02099,57,56,0.9824561403508771,True
GF_02100,44,44,1.0,True
GF_02101,90,76,0.8444444444444444,False
GF_02102,65,64,0.9846153846153847,True
GF_02103,57,56,0.9824561403508771,True
GF_02104,67,66,0.9850746268656716,True
GF_02105,57,56,0.9824561403508771,True
GF_02106,62,61,0.9838709677419355,True
GF_02107,54,53,0.9814814814814815,True
GF_02108,61,59,0.9672131147540983,True
GF_02109,42,36,0.8571428571428571,False
GF_02110,88,73,0.8295454545454546,False
GF_02111,68,64,0.9411764705882353,True
GF_02112,45,45,1.0,True
GF_02113,86,68,0.7906976744186046,False
GF_02114,41,41,1.0,True
GF_02115,45,44,0.9777777777777777,True
GF_02116,51,51,1.0,True
GF_02117,43,42,0.9767441860465116,True
GF_02118,42,42,1.0,True
GF_02119,62,61,0.9838709677419355,True
GF_02120,61,58,0.9508196721311475,True
GF_02121,60,59,0.9833333333333333,True
GF_02122,49,30,0.6122448979591837,False
GF_02123,51,50,0.9803921568627451,True
GF_02124,57,56,0.9824561403508771,True
GF_02125,53,53,1.0,True
GF_02126,50,50,1.0,True
GF_02127,52,51,0.9807692307692307,True
GF_02128,52,51,0.9807692307692307,True
GF_02129,40,40,1.0,True
GF_02130,232,108,0.46551724137931033,False
GF_02131,161,88,0.546583850931677,False
GF_02132,75,9,0.12,False
GF_02133,44,1,0.022727272727272728,True
GF_02134,61,4,0.06557377049180328,True
GF_02135,44,1,0.022727272727272728,True
GF_02136,259,107,0.41312741312741313,False
GF_02137,61,14,0.22950819672131148,False
GF_02138,49,12,0.24489795918367346,False
GF_02139,56,23,0.4107142857142857,False
GF_02140,71,19,0.2676056338028169,False
GF_02141,98,76,0.7755102040816326,False
GF_02142,63,19,0.30158730158730157,False
GF_02143,106,75,0.7075471698113207,False
GF_02144,46,1,0.021739130434782608,True
GF_02145,300,101,0.33666666666666667,False
GF_02146,81,0,0.0,True
GF_02147,161,5,0.031055900621118012,True
GF_02148,94,0,0.0,True
GF_02149,99,0,0.0,True
GF_02150,50,50,1.0,True
GF_02151,67,66,0.9850746268656716,True
GF_02152,162,70,0.43209876543209874,False
GF_02153,65,64,0.9846153846153847,True
GF_02154,49,48,0.9795918367346939,True
GF_02155,54,51,0.9444444444444444,True
GF_02156,63,62,0.9841269841269841,True
GF_02157,169,89,0.5266272189349113,False
GF_02158,75,65,0.8666666666666667,False
GF_02159,65,56,0.8615384615384616,False
GF_02160,41,41,1.0,True
GF_02161,55,55,1.0,True
GF_02162,40,40,1.0,True
GF_02163,49,48,0.9795918367346939,True
GF_02164,44,44,1.0,True
GF_02165,66,63,0.9545454545454546,True
GF_02166,49,49,1.0,True
GF_02167,65,61,0.9384615384615385,True
GF_02168,41,37,0.9024390243902439,True
GF_02169,69,66,0.9565217391304348,True
GF_02170,63,62,0.9841269841269841,True
GF_02171,43,43,1.0,True
GF_02172,114,56,0.49122807017543857,False
GF_02173,44,44,1.0,True
GF_02174,52,51,0.9807692307692307,True
GF_02175,50,50,1.0,True
GF_02176,46,46,1.0,True
GF_02177,58,58,1.0,True
GF_02178,87,68,0.7816091954022989,False
GF_02179,56,55,0.9821428571428571,True
GF_02180,142,87,0.6126760563380281,False
GF_02181,43,42,0.9767441860465116,True
GF_02182,53,53,1.0,True
GF_02183,52,52,1.0,True
GF_02184,49,31,0.6326530612244898,False
GF_02185,68,67,0.9852941176470589,True
GF_02186,62,61,0.9838709677419355,True
GF_02187,40,40,1.0,True
GF_02188,42,41,0.9761904761904762,True
GF_02189,69,66,0.9565217391304348,True
GF_02190,42,42,1.0,True
GF_02191,41,41,1.0,True
GF_02192,81,74,0.9135802469135802,True
GF_02193,48,48,1.0,True
GF_02194,59,53,0.8983050847457628,False
GF_02195,75,0,0.0,True
GF_02196,106,0,0.0,True
GF_02197,55,0,0.0,True
GF_02198,96,0,0.0,True
GF_02199,123,0,0.0,True
GF_02200,119,0,0.0,True
GF_02201,94,0,0.0,True
GF_02202,89,0,0.0,True
GF_02203,106,0,0.0,True
GF_02204,58,0,0.0,True
GF_02205,86,0,0.0,True
GF_02206,153,0,0.0,True
GF_02207,46,0,0.0,True
GF_02208,150,0,0.0,True
GF_02209,125,0,0.0,True
GF_02210,147,0,0.0,True
GF_02211,144,0,0.0,True
GF_02212,100,0,0.0,True
GF_02213,82,0,0.0,True
GF_02214,76,0,0.0,True
GF_02215,55,49,0.8909090909090909,False
GF_02216,66,34,0.5151515151515151,False
GF_02217,83,65,0.7831325301204819,False
GF_02218,178,89,0.5,False
GF_02219,66,13,0.19696969696969696,False
GF_02220,144,77,0.5347222222222222,False
GF_02221,85,84,0.9882352941176471,True
GF_02222,78,69,0.8846153846153846,False
GF_02223,255,103,0.403921568627451,False
GF_02224,77,61,0.7922077922077922,False
GF_02225,83,14,0.1686746987951807,False
GF_02226,53,29,0.5471698113207547,False
GF_02227,263,109,0.4144486692015209,False
